51240,0
149065,1
261730,2
350175,3
367290,4
367885,5
62370,6
363860,7
367640,8
369635,9
134890,10
357700,11
360220,12
260645,13
249585,14
356440,15
347760,16
369145,17
194040,18
170800,19
109620,20
4095,21
257950,22
32515,23
368970,24
244160,25
128800,26
5845,27
368480,28
368095,29
245210,30
154140,31
258615,32
100870,33
79975,34
368935,35
201250,36
250425,37
347725,38
74795,39
366975,40
60340,41
356300,42
162120,43
96425,44
258930,45
261625,46
117495,47
364070,48
241115,49
349475,50
368025,51
367395,52
138145,53
96810,54
247730,55
364735,56
367745,57
5950,58
344085,59
367255,60
141960,61
367045,62
110880,63
368865,64
195475,65
218960,66
15820,67
368655,68
357245,69
32865,70
226590,71
250530,72
256305,73
197190,74
4655,75
249725,76
260925,77
175700,78
364035,79
6265,80
182770,81
224735,82
237615,83
4865,84
357490,85
361585,86
357175,87
369215,88
226240,89
103985,90
245455,91
221620,92
7070,93
345380,94
362355,95
368620,96
368725,97
18690,98
358260,99
246610,100
4340,101
366660,102
187110,103
367010,104
254940,105
366590,106
361865,107
347270,108
370160,109
238420,110
359100,111
220010,112
238630,113
247135,114
249235,115
352940,116
196210,117
253820,118
358400,119
368795,120
370335,121
43715,122
358715,123
137095,124
244020,125
259665,126
367850,127
187355,128
366135,129
368165,130
250040,131
369880,132
353500,133
360570,134
174790,135
59220,136
201950,137
369670,138
369845,139
79940,140
62475,141
342685,142
228095,143
67130,144
367955,145
368445,146
19985,147
368200,148
144130,149
193340,150
361515,151
8435,152
259245,153
358085,154
355705,155
367150,156
239645,157
134925,158
368830,159
369495,160
369565,161
67061,162
258931,163
61111,164
8331,165
364071,166
364736,167
249586,168
367256,169
357491,170
66641,171
367046,172
347726,173
358401,174
240451,175
198871,176
149416,177
357841,178
168911,179
367746,180
343666,181
244161,182
368831,183
4621,184
155996,185
143326,186
367711,187
346641,188
38921,189
245211,190
179656,191
369146,192
224141,193
216091,194
369601,195
1,196
366976,197
131846,198
368271,199
367466,200
348181,201
369321,202
367781,203
343526,204
368796,205
229986,206
222671,207
368446,208
245631,209
5356,210
98071,211
361586,212
255991,213
238246,214
4376,215
368131,216
221551,217
85576,218
34196,219
195161,220
37416,221
249831,222
369216,223
258651,224
133911,225
214936,226
186761,227
368621,228
201111,229
367816,230
18481,231
137586,232
367956,233
43856,234
157851,235
94746,236
216371,237
41441,238
368761,239
368971,240
248676,241
18516,242
218646,243
345241,244
367851,245
143641,246
370371,247
244091,248
217981,249
260051,250
367011,251
342686,252
33706,253
246646,254
220011,255
364876,256
100206,257
5181,258
356721,259
6126,260
50191,261
362776,262
195931,263
356861,264
368026,265
357701,266
342651,267
368166,268
8576,269
230091,270
357456,271
366941,272
361516,273
119631,274
365681,275
246366,276
73501,277
358716,278
369566,279
176506,280
233521,281
194146,282
239961,283
360431,284
72941,285
182736,286
52641,287
170801,288
244791,289
6161,290
213256,291
356091,292
369006,293
353151,294
365716,295
360326,296
244021,297
359416,298
72451,299
356056,300
51486,301
355426,302
368481,303
245246,304
360256,305
168071,306
200866,307
135346,308
369496,309
220746,310
246611,311
257566,312
227116,313
369636,314
363231,315
220711,316
243706,317
369671,318
259596,319
369881,320
37871,321
166566,322
234221,323
14596,324
164746,325
137481,326
207341,327
238946,328
358506,329
369286,330
370161,331
5812,332
133807,333
342162,334
367957,335
249622,336
256167,337
58592,338
241817,339
368972,340
245352,341
256867,342
94607,343
243707,344
258687,345
363232,346
118792,347
259247,348
259667,349
212977,350
89497,351
129012,352
359557,353
350352,354
348742,355
246437,356
64052,357
75287,358
368027,359
57857,360
369847,361
343002,362
357422,363
152987,364
244197,365
250497,366
46097,367
192257,368
254242,369
213187,370
38992,371
13827,372
218612,373
370022,374
169822,375
51277,376
365157,377
367852,378
184662,379
36892,380
369147,381
213502,382
225542,383
73187,384
89637,385
136397,386
247627,387
345767,388
367012,389
5357,390
206537,391
365752,392
368622,393
183297,394
43122,395
244512,396
258617,397
203492,398
249272,399
363932,400
32272,401
356057,402
5182,403
4377,404
226627,405
366242,406
359417,407
258057,408
343562,409
11727,410
256692,411
367782,412
370407,413
228762,414
366977,415
366137,416
369567,417
260647,418
346642,419
55757,420
244127,421
353222,422
222672,423
229077,424
345382,425
16802,426
344157,427
364072,428
350632,429
245632,430
68882,431
60062,432
120647,433
368447,434
181267,435
38467,436
254942,437
206327,438
109972,439
209302,440
366627,441
139617,442
368237,443
72662,444
189982,445
346082,446
345347,447
253087,448
233452,449
351087,450
368762,451
170802,452
224422,453
194917,454
79662,455
369637,456
352977,457
18377,458
356162,459
167687,460
260682,461
368797,462
259002,463
168597,464
201392,465
59012,466
8087,467
367712,468
369812,469
246612,470
126772,471
218577,472
362847,473
36122,474
369532,475
88272,476
41897,477
4622,478
342617,479
363057,480
369322,481
43017,482
342337,483
364912,484
367642,485
357632,486
229567,487
363267,488
167512,489
218962,490
213537,491
249237,492
357247,493
134717,494
116902,495
367747,496
47917,497
236567,498
344577,499
368902,500
64752,501
369672,502
369917,503
369007,504
368097,505
370162,506
79907,507
234607,508
367397,509
370197,510
141227,511
240312,512
244302,513
259597,514
360082,515
362567,516
13057,517
366172,518
198872,519
355987,520
369882,521
52537,522
219208,523
351473,524
51138,525
17223,526
369813,527
227293,528
246648,529
141018,530
368238,531
248293,532
254838,533
187988,534
369323,535
60063,536
342163,537
246158,538
62478,539
81623,540
135488,541
254313,542
170243,543
174828,544
358088,545
359103,546
52538,547
358403,548
369008,549
363863,550
364633,551
201148,552
236568,553
207308,554
346678,555
369533,556
347868,557
344578,558
254663,559
357633,560
102728,561
357773,562
202723,563
369673,564
167443,565
176543,566
260543,567
368203,568
369288,569
220748,570
15543,571
370023,572
244723,573
110848,574
367958,575
369498,576
65313,577
177138,578
349198,579
241468,580
358543,581
255503,582
232158,583
138883,584
369148,585
367048,586
369918,587
49073,588
51278,589
259668,590
261733,591
348288,592
366978,593
43648,594
134893,595
343248,596
63563,597
368168,598
368448,599
102553,600
83303,601
183333,602
344823,603
368973,604
368903,605
352523,606
249483,607
250113,608
260578,609
355953,610
368028,611
258653,612
6058,613
367153,614
369883,615
367748,616
90513,617
243323,618
250813,619
350528,620
260403,621
354133,622
46763,623
153758,624
212978,625
257533,626
254243,627
210843,628
109973,629
369568,630
348533,631
219803,632
197718,633
364073,634
14423,635
195898,636
59223,637
243708,638
182703,639
239263,640
230618,641
344648,642
245668,643
368763,644
365753,645
225368,646
260368,647
368938,648
87503,649
199923,650
250428,651
367783,652
367713,653
87048,654
227013,655
260648,656
60133,657
368868,658
132128,659
356058,660
213748,661
213118,662
368658,663
14038,664
369603,665
72733,666
368098,667
346643,668
257078,669
177908,670
342653,671
257568,672
146793,673
259423,674
370198,675
99473,676
239333,677
72138,678
254908,679
67203,680
358298,681
19638,682
143118,683
50228,684
256413,685
367643,686
31748,687
367923,688
149453,689
38223,690
367818,691
359278,692
159078,693
369638,694
166603,695
138148,696
8298,697
368798,698
361868,699
346329,700
369534,701
170069,702
130414,703
38119,704
352734,705
256904,706
